"X_time","bme680_gas/KOhms","bme680_humidity","bme680_IAQ","bme680_IAQ_Accuracy","bme680_pressure","bme680_rawHumidity","bme680_rawTemperature","bme680_Static_IAQ","bme680_temperature","ccs_eCO2","ccs_TVOC","esp32_ChipID","mhz19_ppm","nextpm_pm1","nextpm_pm10","nextpm_pm25"
"2021-10-13T17:00:00Z",11.402,32.413,25,0,1024.32,32.413,24.75,25,24.75,633.5,35,13021644,400,0.8,2.1,1.35
"2021-10-13T18:00:00Z",10.4845,32.3485,25,0,1024.61,32.3485,24.5,25,24.5,564.5,24.5,13021644,400,0.85,2.25,1.3
"2021-10-13T19:00:00Z",9.939,31.985,25,0,1024.935,31.985,24.335,25,24.335,420,2.5,13021644,400,1.05,2.6,1.45
"2021-10-13T20:00:00Z",7.335,32.54,25,0,1024.985,32.54,24.545,25,24.545,445.5,6.5,13021644,397.5,0.8,1.2,1.05
"2021-10-13T21:00:00Z",5.6715,32.813,25,0,1025.24,32.813,24.66,25,24.66,419,2.5,13021644,400,0.9,2.15,1.3
"2021-10-13T22:00:00Z",5.0455,33.33,25,0,1025.24,33.33,24.625,25,24.625,432.5,4.5,13021644,397.5,0.95,1.65,1.3
"2021-10-13T23:00:00Z",4.6865,33.8805,25,0,1025.355,33.8805,24.555,25,24.555,417,2,13021644,400,1.15,1.8,1.4
"2021-10-14T00:00:00Z",4.4835,34.438,25,0,1025.365,34.438,24.455,25,24.455,425,3.5,13021644,400,1.35,2,1.95
"2021-10-14T01:00:00Z",4.354,35.007,25,0,1025.325,35.007,24.285,25,24.285,418.5,2.5,13021644,397.5,1.45,2.05,1.95
"2021-10-14T02:00:00Z",4.254,35.2855,25,0,1025.005,35.2855,24.275,25,24.275,409.5,1,13021644,400,1.65,2.3,2.05
"2021-10-14T03:00:00Z",4.207,35.822,25,0,1024.72,35.822,24.01,25,24.01,417,2,13021644,400,1.7,2,1.9
"2021-10-14T04:00:00Z",4.1535,35.976,25,0,1024.75,35.976,23.975,25,23.975,418.5,2.5,13021644,400,1.7,2.5,2.2
"2021-10-14T05:00:00Z",4.093,35.748,25,0,1024.92,35.748,24.105,25,24.105,423,3,13021644,397.5,1.6,2.45,2.15
"2021-10-14T06:00:00Z",4.0525,35.848005,25,0,1025.005,35.848,24.025,25,24.025,485.5,12.5,13021644,400,1.8,3.35,2.5
"2021-10-14T07:00:00Z",4.0545,37.5105,25,0,1025.03,37.5105,22.295,25,22.295,426,3.5,13021644,397.5,4,6.15,5.25
"2021-10-14T08:00:00Z",4.1505,38.3155,25,0,1025.02,38.3155,22.155,25,22.155,457,8.5,13021644,400,5.65,11.35,7.9
"2021-10-14T09:00:00Z",4.2125,36.055,25,0,1024.985,36.055,23.845,25,23.845,476.5,11,13021644,395,4.05,7.1,5.45
"2021-10-14T10:00:00Z",4.278,35.2815,25,0,1024.72,35.2815,24.39,25,24.39,454,7.5,13021644,395,3.75,7.4,5.45
"2021-10-14T11:00:00Z",4.3515,34.0705,25,0,1024.21,34.0705,25.03,25,25.03,447.5,6.5,13021644,397.5,2.65,6.45,3.95
"2021-10-14T12:00:00Z",4.4855,33.329,25,0,1023.55,33.329,25.17,25,25.17,503.5,15.5,13021644,397.5,1.6,3.35,2.3
"2021-10-14T13:00:00Z",4.5635,32.936,25,0,1022.795,32.936,25.225,25,25.225,422.5,3,13021644,397.5,1.65,4.35,2.4
"2021-10-14T14:00:00Z",5.777,32.4765,25,0,1021.825,32.4765,25.365,25,25.365,1160,271.5,13021644,400,1.95,3.25,2.65
"2021-10-14T15:00:00Z",7.263,32.261,25,0,1021.145,32.261,25.46,25,25.46,582.5,27,13021644,400,1.3,2.65,1.65
"2021-10-14T16:00:00Z",8.39,32.5365,25,0,1020.57,32.5365,25.245,25,25.245,432,4.5,13021644,400,1.45,3.4,1.95
"2021-10-14T17:00:00Z",9.5745,32.527005,25,0,1020.15,32.527,25.215,25,25.215,408.5,1,13021644,397.5,1.6,3.45,2.1
"2021-10-14T18:00:00Z",9.693,33.705,25,0,1019.83,33.705,24.7,25,24.7,420.5,2.5,13021644,397.5,2.1,3.55,2.85
"2021-10-14T19:00:00Z",7.848,35.166,25,0,1019.68,35.166,24.675,25,24.675,425.5,3.5,13021644,397.5,1.2,2.75,1.85
"2021-10-14T20:00:00Z",6.0435,35.9475,25,0,1019.335,35.9475,24.31,25,24.31,429.5,4,13021644,400,1.5,3.35,2.1
"2021-10-14T21:00:00Z",5.2465,35.974,25,0,1019.05,35.974,24.505,25,24.505,438.5,5.5,13021644,400,1.3,2.15,1.65
"2021-10-14T22:00:00Z",4.8065,36.293,25,0,1018.75,36.293,24.465,25,24.465,425.5,3.5,13021644,400,1.7,2.7,2.3
"2021-10-14T23:00:00Z",4.605,36.54601,25,0,1018.34,36.546,24.365,25,24.365,430,4,13021644,400,2.25,3.75,2.9
"2021-10-15T00:00:00Z",4.4455,36.0595,25,0,1017.77,36.0595,24.52,25,24.52,420,2.5,13021644,400,1.3,1.7,1.55
"2021-10-15T01:00:00Z",4.341,36.060505,25,0,1017.11,36.0605,24.46,25,24.46,427,3.5,13021644,400,1,1.9,1.45
"2021-10-15T02:00:00Z",4.2975,36.007,25,0,1016.83,36.007,24.425,25,24.425,423.5,3.5,13021644,400,1,1.3,1.2
"2021-10-15T03:00:00Z",4.2925,36.0305,25,0,1016.45,36.0305,24.345,25,24.345,440,5.5,13021644,400,0.95,1.6,1.1
"2021-10-15T04:00:00Z",4.2295,36.224995,25,0,1016.175,36.225,24.28,25,24.28,433,4.5,13021644,400,1,1.3,1.3
"2021-10-15T05:00:00Z",4.1835,36.677,25,0,1015.91,36.677,24.135,25,24.135,425.5,3.5,13021644,400,1.2,1.65,1.55
"2021-10-15T06:00:00Z",4.16,37.092,25,0,1015.68,37.092,23.94,25,23.94,419,2,13021644,397.5,2.4,3.4,3
"2021-10-15T07:00:00Z",4.214,38.48,25,0,1015.97,38.48,23.045,25,23.045,430.5,4,13021644,400,5,8.3,6.55
"2021-10-15T08:00:00Z",4.25,38.325,25,0,1016.225,38.325,23.61,25,23.61,728,49.5,13021644,397.5,5.15,10,6.95
"2021-10-15T09:00:00Z",4.233,38.3835,25,0,1016.45,38.3835,23.965,25,23.965,500,15,13021644,397.5,3.7,6.8,5.05
"2021-10-15T10:00:00Z",4.259,38.129005,25,0,1016.675,38.129,24.39,25,24.39,516.5,17,13021644,400,4.9,8.3,6.65
"2021-10-15T11:00:00Z",4.2745,37.5335,25,0,1016.82,37.5335,24.76,25,24.76,414.5,1.5,13021644,400,4.3,8.45,5.85
"2021-10-15T12:00:00Z",4.3335,37.719,25,0,1016.505,37.719,25.165,25,25.165,425.5,3.5,13021644,397.5,3.2,6.7,4.15
"2021-10-15T13:00:00Z",4.5315,37.638,25,0,1016.29,37.638,25.195,25,25.195,452,7.5,13021644,400,3.15,6,4.4
"2021-10-15T14:00:00Z",4.794,38.548,25,0,1016.29,38.548,25.23,25,25.23,728,49,13021644,400,2.6,4.1,3.4
"2021-10-15T15:00:00Z",5.0115,38.191505,25,0,1016.195,38.1915,25.415,25,25.415,661,39.5,13021644,400,2,4.1,2.95
"2021-10-15T16:00:00Z",5.2705,39.0635,25,0,1016,39.0635,25.18,25,25.18,539,21,13021644,400,2.1,5.1,2.7
"2021-10-15T17:00:00Z",5.621,39.724,25,0,1016.23,39.724,25.06,25,25.06,481,12,13021644,397.5,1.3,3,1.95
"2021-10-15T18:00:00Z",5.7645,40.341,25,0,1016.575,40.341,24.87,25,24.87,416.5,2,13021644,395,1.45,2.45,2.1
"2021-10-15T19:00:00Z",5.6575,40.5275,25,0,1016.78,40.5275,24.825,25,24.825,413,1.5,13021644,400,1.2,2.25,1.75
"2021-10-15T20:00:00Z",4.935,41.2215,25,0,1017.165,41.2215,24.69,25,24.69,405.5,0.5,13021644,400,1.05,2.3,1.6
"2021-10-15T21:00:00Z",4.5325,42.227005,25,0,1017.515,42.227,24.61,25,24.61,424.5,3.5,13021644,400,1.05,1.25,1.15
"2021-10-15T22:00:00Z",4.365,42.901,25,0,1017.77,42.901,24.695,25,24.695,419,2.5,13021644,397.5,0.85,1.45,1.25
"2021-10-15T23:00:00Z",4.2835,43.282,25,0,1017.975,43.282,24.735,25,24.735,409,1,13021644,397.5,0.75,0.95,0.9
"2021-10-16T00:00:00Z",4.3015,43.02,25,0,1018.025,43.02,24.715,25,24.715,414,1.5,13021644,400,0.7,1,0.8
"2021-10-16T01:00:00Z",4.3855,42.5185,25,0,1018.1,42.5185,24.66,25,24.66,419,2.5,13021644,397.5,0.6,0.85,0.8
"2021-10-16T02:00:00Z",4.597,42.156,25,0,1017.945,42.156,24.51,25,24.51,416.5,2,13021644,397.5,0.6,0.75,0.65
"2021-10-16T03:00:00Z",4.75,41.6245,25,0,1017.7,41.6245,24.53,25,24.53,417,2.5,13021644,400,0.6,0.8,0.75
"2021-10-16T04:00:00Z",4.9335,41.3595,25,0,1017.515,41.3595,24.34,25,24.34,420,2.5,13021644,400,0.6,0.75,0.75
"2021-10-16T05:00:00Z",4.9755,40.8675,25,0,1017.62,40.8675,24.33,25,24.33,426,3,13021644,400,0.65,0.8,0.75
"2021-10-16T06:00:00Z",4.6055,40.6805,25,0,1017.94,40.6805,24.29,25,24.29,444.5,6.5,13021644,397.5,0.7,1.4,1
"2021-10-16T07:00:00Z",4.31,40.2805,25,0,1018.015,40.2805,24.285,25,24.285,441.5,6,13021644,397.5,0.75,1.35,1.1
"2021-10-16T08:00:00Z",4.271,39.907,25,0,1018.455,39.907,24.26,25,24.26,462.5,9,13021644,397.5,0.95,2.1,1.2
"2021-10-16T09:00:00Z",4.231,39.787,25,0,1018.58,39.787,24.285,25,24.285,418.5,2.5,13021644,400,0.7,1.55,0.85
"2021-10-16T10:00:00Z",4.249,38.605,25,0,1018.74,38.605,24.83,25,24.83,417.5,2.5,13021644,400,0.7,1.6,0.95
"2021-10-16T11:00:00Z",4.4475,37.085505,25,0,1018.55,37.0855,25.37,25,25.37,428.5,4,13021644,400,0.8,1.35,0.95
"2021-10-16T12:00:00Z",4.613,37.1485,25,0,1018.28,37.1485,25.12,25,25.12,428,3.5,13021644,400,0.7,1.4,0.9
"2021-10-16T13:00:00Z",5.1765,36.1395,25,0,1017.555,36.1395,25.235,25,25.235,416,2,13021644,400,0.55,1.15,0.7
"2021-10-16T14:00:00Z",5.867,35.406,25,0,1017.19,35.406,25.25,25,25.25,409,1,13021644,400,0.5,1,0.6
"2021-10-16T15:00:00Z",6.1165,35.312,25,0,1016.82,35.312,25.205,25,25.205,410,1,13021644,400,0.5,0.6,0.55
"2021-10-16T16:00:00Z",6.5625,34.75,25,0,1016.57,34.75,25.14,25,25.14,414,1.5,13021644,400,0.5,0.7,0.65
"2021-10-16T17:00:00Z",6.9225,34.3905,25,0,1016.68,34.3905,24.98,25,24.98,409,1,13021644,397.5,0.5,0.9,0.55
"2021-10-16T18:00:00Z",7.122,34.523005,25,0,1016.85,34.523,24.835,25,24.835,425,3,13021644,400,0.45,0.95,0.75
"2021-10-16T19:00:00Z",7.172,34.6975,25,0,1017.29,34.6975,24.715,25,24.715,416.5,2,13021644,397.5,0.55,0.9,0.65
"2021-10-16T20:00:00Z",6.8885,34.6695,25,0,1017.26,34.6695,24.71,25,24.71,417,2,13021644,400,0.7,1.05,0.85
"2021-10-16T21:00:00Z",6.5625,34.6825,25,0,1017.46,34.6825,24.62,25,24.62,416,2,13021644,400,0.75,1,0.9
"2021-10-16T22:00:00Z",6.42,34.641,25,0,1017.5,34.641,24.66,25,24.66,407,1,13021644,397.5,0.9,1.2,1.15
"2021-10-16T23:00:00Z",6.061,34.72,25,0,1017.26,34.72,24.595,25,24.595,418,2.5,13021644,400,0.9,1.15,1.1
"2021-10-17T00:00:00Z",5.6815,34.795,25,0,1017,34.795,24.525,25,24.525,424.5,3,13021644,400,0.95,1.2,1.15
"2021-10-17T01:00:00Z",5.6415,34.827505,25,0,1016.89,34.8275,24.425,25,24.425,426.5,3.5,13021644,400,0.95,1.35,1.15
"2021-10-17T02:00:00Z",5.676,34.833,25,0,1016.67,34.833,24.34,25,24.34,435.5,4.5,13021644,397.5,0.9,1.2,1.15
"2021-10-17T03:00:00Z",5.5655,34.9105,25,0,1016.63,34.9105,24.24,25,24.24,415,2,13021644,400,0.8,1.35,1.15
"2021-10-18T16:00:00Z",8.924,45.703,25,0,1017.17,45.703,25.39,25,25.39,485,12,13021644,395,2.3,5.6,3.5
"2021-10-18T17:00:00Z",5.404,46.9335,25,0,1017.27,46.9335,25.08,25,25.08,417,2,13021644,400,2.4,3.7,3.05
"2021-10-18T18:00:00Z",4.4535,47.824005,25,0,1017.565,47.824,24.905,25,24.905,409,0.5,13021644,397.5,2.1,3.5,2.7
"2021-10-18T19:00:00Z",3.893,50.1425,25,0,1017.74,50.1425,24.605,25,24.605,414.5,1.5,13021644,397.5,2.15,3.85,2.9
"2021-10-18T20:00:00Z",3.663,49.974,25,0,1017.76,49.974,24.55,25,24.55,414.5,2,13021644,400,2,3.3,2.9
"2021-10-18T21:00:00Z",3.585,49.501,25,0,1017.88,49.501,24.69,25,24.69,417,2,13021644,395,1.8,2.2,2.1
"2021-10-18T22:00:00Z",3.5815,49.6885,25,0,1017.67,49.6885,24.695,25,24.695,411,1,13021644,400,1.85,2.65,2.35
"2021-10-18T23:00:00Z",3.511,49.936,25,0,1017.185,49.936,24.695,25,24.695,405.5,0.5,13021644,400,1.8,2.5,2.1
"2021-10-19T00:00:00Z",3.517,50.277,25,0,1016.99,50.277,24.685,25,24.685,411.5,1.5,13021644,400,1.7,2.4,2.05
"2021-10-19T01:00:00Z",3.5875,50.86,25,0,1016.88,50.86,24.715,25,24.715,415,1.5,13021644,400,1.65,2.35,2.1
"2021-10-19T02:00:00Z",3.7225,51.118,25,0,1017,51.118,24.77,25,24.77,417.5,2.5,13021644,400,1.3,1.5,1.5
"2021-10-19T03:00:00Z",3.8995,50.894,25,0,1016.91,50.894,24.895,25,24.895,417.5,2.5,13021644,400,1.15,1.4,1.4
"2021-10-19T04:00:00Z",3.9735,50.9435,25,0,1016.88,50.9435,24.885,25,24.885,409.5,1,13021644,397.5,1.1,1.4,1.3
"2021-10-19T05:00:00Z",4.091,51.587,25,0,1017.105,51.587,24.545,25,24.545,409.5,1,13021644,400,1.35,2.2,1.7
"2021-10-19T06:00:00Z",3.95,50.5145,25,0,1017.12,50.5145,24.705,25,24.705,415.5,2,13021644,400,1.25,1.9,1.55
"2021-10-19T07:00:00Z",3.735,51.086,25,0,1017.24,51.086,24.6,25,24.6,409,1,13021644,400,1.7,2.6,2.15
"2021-10-19T08:00:00Z",3.7265,52.165995,25,0,1017.495,52.166,24.54,25,24.54,437,5.5,13021644,397.5,2.25,4.15,3.1
"2021-10-19T09:00:00Z",3.8115,51.500495,25,0,1017.79,51.5005,24.925,25,24.925,2259.5,1355.5,13021644,400,2.35,5.15,3.25
"2021-10-19T10:00:00Z",4.2,50.3105,25,0,1017.8,50.3105,25.21,25,25.21,431,4,13021644,397.5,2.05,3.85,2.65
"2021-10-19T11:00:00Z",3.842,45.82845,25,0,1017.56333333333,47.0173333333333,26.46,25,26.4598866666667,280,1.66666666666667,9916152,401.666666666667,1.36666666666667,2.4,1.66666666666667
"2021-10-19T12:00:00Z",4.45233333333333,44.3768866666667,25,0,1016.88666666667,44.8946666666667,26.86,25,26.8598866666667,275.666666666667,1,9916152,402,1.43333333333333,2.73333333333333,1.9
"2021-10-19T13:00:00Z",5.886,44.0935,25,0,1015.965,44.0935,26.515,25,26.515,486,12.5,13021644,400,2.2,4.25,2.85
"2021-10-19T14:00:00Z",6.443,42.925,25,0,1015.095,42.925,26.455,25,26.455,525,18.5,13021644,397.5,1.75,3.3,2.3
"2021-10-19T15:00:00Z",6.938,42.198,25,0,1014.62,42.198,26.52,25,26.52,482,12,13021644,400,1.5,2.3,1.9
"2021-10-19T16:00:00Z",7.0405,42.19,25,0,1014.11,42.19,26.405,25,26.405,455,8,13021644,400,1.65,2.7,2.1
"2021-10-19T17:00:00Z",7.1795,42.379505,25,0,1013.87,42.3795,26.195,25,26.195,450.5,7.5,13021644,397.5,1.5,2.6,1.85
"2021-10-19T18:00:00Z",7.072,41.813,25,0,1013.83,41.813,26.365,25,26.365,467.5,10,13021644,400,1.85,3.2,2.6
"2021-10-19T19:00:00Z",6.5985,43.085005,25,0,1013.97,43.085,25.715,25,25.715,413,1.5,13021644,397.5,1.5,2.6,1.9
"2021-10-19T20:00:00Z",5.615,43.5595,25,0,1013.805,43.5595,25.39,25,25.39,417.5,2.5,13021644,397.5,1.2,1.75,1.45
"2021-10-19T21:00:00Z",5.0385,43.653995,25,0,1013.425,43.654,25.34,25,25.34,511,16.5,13021644,400,1.05,1.7,1.45
"2021-10-19T22:00:00Z",4.848,43.674505,25,0,1012.955,43.6745,25.28,25,25.28,407,0.5,13021644,400,0.95,1.5,1.35
"2021-10-19T23:00:00Z",4.8865,43.6875,25,0,1012.365,43.6875,25.21,25,25.21,404.5,0.5,13021644,397.5,0.9,1.25,1.05
"2021-10-20T00:00:00Z",5.014,43.9955,25,0,1011.68,43.9955,25.16,25,25.16,505,15.5,13021644,397.5,0.85,1.1,1.05
"2021-10-20T01:00:00Z",5.056,44.879,25,0,1011.215,44.879,25.205,25,25.205,423,3,13021644,400,1,1.35,1.25
"2021-10-20T02:00:00Z",5.0165,44.715505,25,0,1010.47,44.7155,25.34,25,25.34,408,1,13021644,400,0.9,1.35,1.15
"2021-10-20T03:00:00Z",5.012,44.9225,25,0,1009.385,44.9225,25.37,25,25.37,417,2,13021644,400,0.95,1.15,1.15
"2021-10-20T04:00:00Z",5.0655,45.405995,25,0,1008.825,45.406,25.255,25,25.255,467,9.5,13021644,395,0.8,1,0.85
"2021-10-20T05:00:00Z",5.036,45.6425,25,0,1008.395,45.6425,25.095,25,25.095,406.5,0.5,13021644,397.5,0.85,1.4,1.1
"2021-10-20T06:00:00Z",5.277,46.3865,25,0,1008.125,46.3865,24.84,25,24.84,463.5,9.5,13021644,400,1.45,3.1,2.05
"2021-10-20T07:00:00Z",5.2105,47.9085,25,0,1007.455,47.9085,24.75,25,24.75,843,67,13021644,400,2.95,4.3,3.85
"2021-10-20T08:00:00Z",5.475,50.7435,25,0,1007.025,50.7435,24.205,25,24.205,427,4,13021644,400,2.05,3.65,2.65
"2021-10-20T09:00:00Z",5.841,52.594,25,0,1007.34,52.594,24.135,25,24.135,476,11,13021644,400,2.4,4.15,3.45
"2021-10-20T10:00:00Z",5.948,53.1165,25,0,1007.37,53.1165,24.595,25,24.595,520.5,17.5,13021644,400,3.5,6.85,4.7
"2021-10-20T11:00:00Z",5.8115,53.8025,25,0,1006.905,53.8025,24.62,25,24.62,499.5,14.5,13021644,395,2.9,6.2,4.05
"2021-10-20T12:00:00Z",6.0565,51.783005,25,0,1006.365,51.783,25.125,25,25.125,474,10.5,13021644,400,2.65,4.65,3.5
"2021-10-20T13:00:00Z",6.424,50.603,25,0,1005.385,50.603,25.565,25,25.565,457,8,13021644,397.5,2.65,4.6,3.55
"2021-10-20T14:00:00Z",6.446,49.439995,25,0,1004.245,49.44,25.735,25,25.735,459,8.5,13021644,400,2.5,4.9,3.6
"2021-10-20T15:00:00Z",6.446,49.095,25,0,1002.87,49.095,25.64,25,25.64,482,11.5,13021644,400,2.35,5.1,3.15
"2021-10-20T16:00:00Z",6.4965,48.4115,25,0,1002.065,48.4115,25.53,25,25.53,415.5,2,13021644,397.5,1.95,3.75,2.8
"2021-10-20T17:00:00Z",5.632,48.28,25,0,1000.77,48.28,25.38,25,25.38,413,1,13021644,395,1.7,4.3,2.2
"2021-10-20T18:00:00Z",5.947,48.487,25,0,999.805,48.487,25.405,25,25.405,415.5,2,13021644,397.5,1.65,3,2.55
"2021-10-20T19:00:00Z",5.945,48.596,25,0,998.58,48.596,25.35,25,25.35,404.5,0.5,13021644,400,1.25,2.5,1.75
"2021-10-20T20:00:00Z",5.4815,48.56,25,0,997,48.56,25.205,25,25.205,408,1,13021644,397.5,1.05,2,1.5
"2021-10-20T21:00:00Z",5.309,48.235,25,0,994.6,48.235,25.06,25,25.06,412,1.5,13021644,397.5,0.95,1.5,1.35
"2021-10-20T22:00:00Z",5.456,48.0275,25,0,995.01,48.0275,25.14,25,25.14,449.5,7,13021644,395,0.75,1.25,0.95
"2021-10-20T23:00:00Z",5.9445,47.0885,25,0,994.75,47.0885,25.07,25,25.07,416.5,2,13021644,400,0.45,1.05,0.8
"2021-10-21T00:00:00Z",6.609,45.714495,25,0,994.055,45.7145,25.01,25,25.01,414,1.5,13021644,400,0.5,1.25,0.8
"2021-10-21T01:00:00Z",6.757,43.547495,25,0,993.81,43.5475,25.245,25,25.245,415.5,2,13021644,397.5,0.65,1.2,1
"2021-10-21T02:00:00Z",7.1755,41.6035,25,0,994.945,41.6035,25.385,25,25.385,441.5,5.5,13021644,400,0.5,1.25,0.9
"2021-10-21T03:00:00Z",7.4495,40.4345,25,0,997.26,40.4345,25.315,25,25.315,423.5,3,13021644,400,0.45,1.3,0.85
"2021-10-21T04:00:00Z",7.776,39.423,25,0,1000.975,39.423,25.21,25,25.21,418.5,2.5,13021644,400,0.6,2.25,1.05
"2021-10-21T05:00:00Z",8.095,38.381,25,0,1003.945,38.381,25.18,25,25.18,413,1.5,13021644,397.5,0.45,2,0.85
"2021-10-21T06:00:00Z",8.195,38.41,25,0,1005.61,38.41,25.035,25,25.035,460.5,8.5,13021644,397.5,0.55,1.15,0.9
"2021-10-21T07:00:00Z",8.994,38.1355,25,0,1006.525,38.1355,24.13,25,24.13,401.5,0,13021644,397.5,1.65,3.7,2.3
"2021-10-21T08:00:00Z",9.9865,39.336,25,0,1007.455,39.336,24.085,25,24.085,587,28,13021644,400,1.55,4.45,2.35
"2021-10-21T09:00:00Z",11.4765,39.057,25,0,1008.18,39.057,23.775,25,23.775,408,0.5,13021644,400,2.25,5.7,3.35
"2021-10-21T10:00:00Z",12.7915,38.493495,25,0,1008.29,38.4935,24.3,25,24.3,511.5,16.5,13021644,400,2.25,6,3.4
"2021-10-21T11:00:00Z",14.011,38.202,25,0,1008.44,38.202,24.5,25,24.5,744.5,52,13021644,400,2.25,6.8,3.8
"2021-10-21T12:00:00Z",14.6605,41.8675,25,0,1008.12,41.8675,24.54,25,24.54,431.5,4,13021644,397.5,2.7,6.5,4.25
"2021-10-21T13:00:00Z",13.397,42.973,25,0,1007.54,42.973,24.84,25,24.84,454,8,13021644,400,2,3.7,3.1
"2021-10-21T14:00:00Z",11.423,44.853495,25,0,1007.475,44.8535,24.425,25,24.425,583.5,27.5,13021644,397.5,2.25,5.35,3.45
"2021-10-21T15:00:00Z",10.292,45.563995,25,0,1008.075,45.564,24.395,25,24.395,452.5,7.5,13021644,400,1.15,2.85,1.8
"2021-10-21T16:00:00Z",11.194,45.3775,25,0,1009.235,45.3775,24.08,25,24.08,603.5,30.5,13021644,395,1,2.15,1.6
"2021-10-21T17:00:00Z",12.3305,40.502495,25,0,1010.68,40.5025,23.755,25,23.755,496.5,14,13021644,400,1.4,3.2,2.25
"2021-10-21T18:00:00Z",13.536,38.649505,25,0,1011.955,38.6495,23.66,25,23.66,498.5,15,13021644,397.5,1,2,1.55
"2021-10-21T19:00:00Z",12.6475,38.1045,25,0,1013.34,38.1045,23.48,25,23.48,503,15,13021644,400,0.65,1.6,1.2
"2021-10-21T20:00:00Z",11.361,37.364,25,0,1014.385,37.364,23.6,25,23.6,426,3.5,13021644,400,0.65,1.3,0.9
"2021-10-21T21:00:00Z",10.3905,36.582,25,0,1015.155,36.582,23.855,25,23.855,442,6,13021644,400,0.6,1,0.9
"2021-10-21T22:00:00Z",8.805,36.188005,25,0,1015.9,36.188,24.315,25,24.315,416.5,2,13021644,397.5,0.4,0.55,0.5
"2021-10-21T23:00:00Z",7.6165,35.9725,25,0,1016.125,35.9725,24.35,25,24.35,409,1,13021644,400,0.4,0.7,0.6
"2021-10-22T00:00:00Z",6.907,36.031,25,0,1016.49,36.031,24.235,25,24.235,414.5,2,13021644,397.5,0.35,0.55,0.55
"2021-10-22T01:00:00Z",6.3915,35.734,25,0,1016.98,35.734,24.3,25,24.3,422,3,13021644,400,0.3,0.4,0.4
"2021-10-22T02:00:00Z",5.877,35.7725,25,0,1017.145,35.7725,24.255,25,24.255,419,2.5,13021644,397.5,0.3,0.65,0.5
"2021-10-22T03:00:00Z",5.352,35.876005,25,0,1017.2,35.876,24.07,25,24.07,418.5,2.5,13021644,400,0.35,0.7,0.45
"2021-10-22T04:00:00Z",5.164,35.286995,25,0,1017.33,35.287,24.1,25,24.1,409,1,13021644,397.5,0.25,0.45,0.45
"2021-10-22T05:00:00Z",4.7845,35.1025,25,0,1017.595,35.1025,24.05,25,24.05,417.5,2.5,13021644,400,0.3,0.55,0.4
"2021-10-22T06:00:00Z",4.547,35.074,25,0,1017.91,35.074,23.96,25,23.96,445.5,6,13021644,400,0.3,0.55,0.5
"2021-10-22T07:00:00Z",4.4625,34.47,25,0,1018.43,34.47,23.645,25,23.645,445,6.5,13021644,400,0.55,1.35,0.85
"2021-10-22T08:00:00Z",4.4735,34.615,25,0,1019.03,34.615,23.545,25,23.545,419.5,2.5,13021644,397.5,0.95,2.15,1.4
"2021-10-22T09:00:00Z",4.5265,34.6575,25,0,1019.54,34.6575,23.73,25,23.73,445,6.5,13021644,397.5,1.05,2.35,1.45
"2021-10-22T10:00:00Z",5.228,33.822,25,0,1019.99,33.822,23.91,25,23.91,454.5,8,13021644,400,1.6,4.05,2.6
"2021-10-22T11:00:00Z",7.0275,33.787495,25,0,1020.22,33.7875,24.09,25,24.09,424.5,3,13021644,397.5,1.85,4.1,2.95
"2021-10-22T12:00:00Z",9.9875,32.6255,25,0,1020.11,32.6255,24.37,25,24.37,429.5,4,13021644,400,1.55,3.6,2.35
"2021-10-22T13:00:00Z",12.9495,32.482,25,0,1019.98,32.482,24.5,25,24.5,446.5,7,13021644,397.5,1.45,3.65,2.25
"2021-10-22T14:00:00Z",14.3195,34.754,25,0,1020.1,34.754,23.925,25,23.925,506,16,13021644,397.5,1.55,4.3,2.75
"2021-10-22T15:00:00Z",15.137,35.496,25,0,1020.24,35.496,23.79,25,23.79,1756,396,13021644,400,1.6,3.6,2.3
"2021-10-22T16:00:00Z",15.33,35.331,25,0,1020.59,35.331,24.085,25,24.085,487,13,13021644,400,1.5,3.55,2.35
"2021-10-22T17:00:00Z",15.857,36.720495,25,0,1021.11,36.7205,23.945,25,23.945,538,20.5,13021644,397.5,1.6,3.65,2.3
"2021-10-22T18:00:00Z",10.9733333333333,35.2973666666667,25,0,1021.36,36.4613333333333,24.9266666666667,25,24.9265533333333,951.333333333333,153,9916152,400,1,2.43333333333333,1.56666666666667
"2021-10-22T18:16:35.899943099Z",13.219,37.474,25,0,1021.62,37.474,24.39,25,24.39,481,12,13021644,400,0.6,1.5,1.1
